trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
373,True,"{'a': 0, 'e': 0}",20,8,24.839864941275362,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,True,"{'a': 0, 'e': 0}",25,12,23.008726447612755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,True,"{'a': 0, 'e': 0}",25,15,22.724303582725277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,True,"{'a': 0, 'e': 0}",25,16,18.57989668150672,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,True,"{'a': 0, 'e': 0}",35,22,24.533085159727005,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,True,"{'a': 0, 'e': 0}",25,12,27.717795959727397,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,True,"{'a': 0, 'e': 0}",20,13,13.45650961605332,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,True,"{'a': 0, 'e': 0}",20,16,9.21019176375209,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,True,"{'a': 0, 'e': 0}",20,13,12.310225964549158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,True,"{'a': 0, 'e': 0}",20,6,28.089398277467097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,True,"{'a': 0, 'e': 0}",25,15,16.342103253448116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,True,"{'a': 0, 'e': 0}",30,8,45.93980436651146,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,True,"{'a': 0, 'e': 0}",20,8,23.372692214038512,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,True,"{'a': 0, 'e': 0}",30,20,19.87135862202882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,True,"{'a': 0, 'e': 0}",25,15,21.997692129881045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,True,"{'a': 0, 'e': 0}",25,18,13.735953711264601,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,True,"{'a': 0, 'e': 0}",20,12,15.778522546840193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,True,"{'a': 0, 'e': 0}",20,14,12.76972081496355,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,True,"{'a': 0, 'e': 0}",25,19,12.967972553553798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,True,"{'a': 0, 'e': 0}",25,13,22.48368888975711,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,True,"{'a': 0, 'e': 0}",20,11,15.578151026624848,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,True,"{'a': 0, 'e': 0}",20,6,27.77303397220086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,True,"{'a': 0, 'e': 0}",20,9,20.59219430032679,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,True,"{'a': 0, 'e': 0}",30,14,25.62288553833842,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,True,"{'a': 0, 'e': 0}",25,16,16.514258812083487,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,True,"{'a': 0, 'e': 0}",35,23,22.941516035154986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,True,"{'a': 0, 'e': 0}",30,24,11.897693793070724,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,True,"{'a': 0, 'e': 0}",20,9,20.683906831287494,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,True,"{'a': 0, 'e': 0}",35,17,32.25483415939167,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,True,"{'a': 0, 'e': 0}",20,10,17.524888704809282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,True,"{'a': 0, 'e': 0}",35,19,32.865366304204535,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,True,"{'a': 0, 'e': 0}",20,11,18.281492525827925,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,True,"{'a': 0, 'e': 0}",30,20,19.13794345290409,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,True,"{'a': 0, 'e': 0}",20,6,25.08042068111452,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,True,"{'a': 0, 'e': 0}",20,16,8.112752579184878,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,True,"{'a': 0, 'e': 0}",20,16,8.661509280988895,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,True,"{'a': 0, 'e': 0}",35,18,33.95958164478103,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,True,"{'a': 0, 'e': 0}",20,9,23.947926902393686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,True,"{'a': 0, 'e': 0}",25,9,25.032684781770325,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,True,"{'a': 0, 'e': 0}",35,17,36.975508764549936,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,True,"{'a': 0, 'e': 0}",20,15,9.665430196459196,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,True,"{'a': 0, 'e': 0}",20,9,18.232633375819958,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,True,"{'a': 0, 'e': 0}",25,17,12.620333779253743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,True,"{'a': 0, 'e': 0}",25,13,20.863050635478533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,True,"{'a': 0, 'e': 0}",25,11,24.128440923119427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,True,"{'a': 0, 'e': 0}",20,8,22.64675891421047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,True,"{'a': 0, 'e': 0}",30,21,18.528274602437207,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,True,"{'a': 0, 'e': 0}",25,17,18.11786342927777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,True,"{'a': 0, 'e': 0}",30,18,25.619683996776473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,True,"{'a': 0, 'e': 0}",20,16,9.823431753133692,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,True,"{'a': 0, 'e': 0}",25,18,12.41514326784809,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,True,"{'a': 0, 'e': 0}",25,18,15.049857430625629,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,True,"{'a': 0, 'e': 0}",25,14,23.359006002118097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,True,"{'a': 0, 'e': 0}",20,6,23.186382801789147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,True,"{'a': 0, 'e': 0}",20,13,14.634669898093225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,True,"{'a': 0, 'e': 0}",35,23,27.700440475639134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,True,"{'a': 0, 'e': 0}",20,14,13.016899268719841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,True,"{'a': 0, 'e': 0}",20,16,7.08239944227542,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,True,"{'a': 0, 'e': 0}",30,22,15.586985755867465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,True,"{'a': 0, 'e': 0}",20,12,11.45963703969209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,True,"{'a': 0, 'e': 0}",25,11,26.158978568331385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,True,"{'a': 0, 'e': 0}",20,13,12.386202882727002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,True,"{'a': 0, 'e': 0}",20,12,15.032235113862452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,True,"{'a': 0, 'e': 0}",20,12,12.54421903699423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,True,"{'a': 0, 'e': 0}",30,18,20.579931994976516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,True,"{'a': 0, 'e': 0}",25,14,19.64033455838833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,True,"{'a': 0, 'e': 0}",30,16,26.06402771691961,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,True,"{'a': 0, 'e': 0}",35,21,27.281851277358783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,True,"{'a': 0, 'e': 0}",35,21,27.025765712356545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,True,"{'a': 0, 'e': 0}",20,15,10.015468421515259,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,True,"{'a': 0, 'e': 0}",20,13,13.60593539791183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,True,"{'a': 0, 'e': 0}",25,14,20.233962684117824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,True,"{'a': 0, 'e': 0}",20,7,23.09364419605613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,True,"{'a': 0, 'e': 0}",20,13,13.95146601305952,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,True,"{'a': 0, 'e': 0}",20,16,8.015522555252344,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,True,"{'a': 0, 'e': 0}",30,13,33.62892747781462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,True,"{'a': 0, 'e': 0}",30,20,19.495097218878687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,True,"{'a': 0, 'e': 0}",25,18,10.66017855579711,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,True,"{'a': 0, 'e': 0}",20,9,23.642534080462553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,True,"{'a': 0, 'e': 0}",25,11,29.29042803989064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,True,"{'a': 0, 'e': 0}",25,15,18.975037604580763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,True,"{'a': 0, 'e': 0}",25,18,11.965703473524417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,True,"{'a': 0, 'e': 0}",20,14,9.618959731293447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,True,"{'a': 0, 'e': 0}",25,13,22.74609870460123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,True,"{'a': 0, 'e': 0}",20,12,16.46114064264339,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,True,"{'a': 0, 'e': 0}",30,18,24.048381977025258,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,True,"{'a': 0, 'e': 0}",20,15,10.765192435987107,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,True,"{'a': 0, 'e': 0}",20,3,27.802368900784156,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,True,"{'a': 0, 'e': 0}",20,10,18.6649464692055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,True,"{'a': 0, 'e': 0}",20,10,18.811041661247156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,True,"{'a': 0, 'e': 0}",20,10,20.149697847111042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,True,"{'a': 0, 'e': 0}",25,11,26.123962522307615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,True,"{'a': 0, 'e': 0}",30,16,27.582670797010664,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,True,"{'a': 0, 'e': 0}",20,10,18.159548707092657,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,True,"{'a': 0, 'e': 0}",25,17,15.212056669451629,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,True,"{'a': 0, 'e': 0}",20,15,10.570414698172181,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,True,"{'a': 0, 'e': 0}",30,14,30.96337933524235,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,True,"{'a': 0, 'e': 0}",20,13,12.615750544053746,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,True,"{'a': 0, 'e': 0}",20,13,14.920602611123636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,True,"{'a': 0, 'e': 0}",20,12,19.05089349375145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,True,"{'a': 0, 'e': 0}",30,18,23.31822621294392,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,True,"{'a': 0, 'e': 0}",20,10,19.385933569922333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,True,"{'a': 0, 'e': 0}",25,20,9.726486807178496,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,True,"{'a': 0, 'e': 0}",20,6,26.66818000727687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,True,"{'a': 0, 'e': 0}",20,15,10.862016725453046,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,True,"{'a': 0, 'e': 0}",35,21,26.452020935443883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,True,"{'a': 0, 'e': 0}",30,14,33.4390749605331,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,True,"{'a': 0, 'e': 0}",35,21,27.78571557011544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,True,"{'a': 0, 'e': 0}",25,17,14.649176011514271,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,True,"{'a': 0, 'e': 0}",25,17,12.09189106960341,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,True,"{'a': 0, 'e': 0}",25,17,13.375520575842344,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,True,"{'a': 0, 'e': 0}",25,15,18.91814228781149,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,True,"{'a': 0, 'e': 0}",20,8,23.70693462979495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,True,"{'a': 0, 'e': 0}",25,13,25.046633290528447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,True,"{'a': 0, 'e': 0}",25,14,20.795976014051753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,True,"{'a': 0, 'e': 0}",25,19,14.217395599556623,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,True,"{'a': 0, 'e': 0}",20,13,12.014018390043564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,True,"{'a': 0, 'e': 0}",25,11,27.37929131810207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,True,"{'a': 0, 'e': 0}",25,16,17.45250619448614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,True,"{'a': 0, 'e': 0}",20,13,12.26246710685422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,True,"{'a': 0, 'e': 0}",20,11,16.418715707341597,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,True,"{'a': 0, 'e': 0}",35,17,33.94307058629714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,True,"{'a': 0, 'e': 0}",20,13,13.00250054890779,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,True,"{'a': 0, 'e': 0}",20,16,7.99037336695395,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,True,"{'a': 0, 'e': 0}",30,13,25.18665473968116,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,True,"{'a': 0, 'e': 0}",25,3,40.8768334848099,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,True,"{'a': 0, 'e': 0}",20,12,17.112077079064225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,True,"{'a': 0, 'e': 0}",20,15,10.460175119245694,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,True,"{'a': 0, 'e': 0}",20,8,26.182264665148228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,True,"{'a': 0, 'e': 0}",35,27,17.596355845261826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,True,"{'a': 0, 'e': 0}",20,15,11.290527865549812,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,True,"{'a': 0, 'e': 0}",20,9,23.89758940277542,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,True,"{'a': 0, 'e': 0}",20,10,19.933110357405972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,True,"{'a': 0, 'e': 0}",20,9,20.302674878359753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,True,"{'a': 0, 'e': 0}",30,20,20.305497424442148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,True,"{'a': 0, 'e': 0}",20,8,23.991657466987014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,True,"{'a': 0, 'e': 0}",20,13,10.821702909153236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,True,"{'a': 0, 'e': 0}",20,13,15.654412797941607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,True,"{'a': 0, 'e': 0}",25,14,20.9659945462922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,True,"{'a': 0, 'e': 0}",20,16,6.005565151426663,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,True,"{'a': 0, 'e': 0}",20,13,14.526588338513623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,True,"{'a': 0, 'e': 0}",20,12,16.61588423623946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,True,"{'a': 0, 'e': 0}",20,9,17.3643011076871,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,True,"{'a': 0, 'e': 0}",25,16,17.8320651280003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,True,"{'a': 0, 'e': 0}",25,17,14.588826397721007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,True,"{'a': 0, 'e': 0}",25,10,30.908121918728874,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,True,"{'a': 0, 'e': 0}",20,9,23.883750018943456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,True,"{'a': 0, 'e': 0}",20,12,15.457343013485808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,True,"{'a': 0, 'e': 0}",25,14,22.984910184916373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,True,"{'a': 0, 'e': 0}",20,11,19.25328603891012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,True,"{'a': 0, 'e': 0}",20,16,9.031028577666257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,True,"{'a': 0, 'e': 0}",20,13,14.218557344577029,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,True,"{'a': 0, 'e': 0}",30,19,20.481136854675103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,True,"{'a': 0, 'e': 0}",25,13,25.07195892929176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,True,"{'a': 0, 'e': 0}",20,14,11.18228772561378,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,True,"{'a': 0, 'e': 0}",25,18,15.012908025571011,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,True,"{'a': 0, 'e': 0}",20,8,24.525697175471972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,True,"{'a': 0, 'e': 0}",20,8,18.770175578430045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,True,"{'a': 0, 'e': 0}",20,14,10.433656266041412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,True,"{'a': 0, 'e': 0}",20,6,27.65558330626722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,True,"{'a': 0, 'e': 0}",20,10,21.408405472668598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,True,"{'a': 0, 'e': 0}",25,16,20.397555004678228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,True,"{'a': 0, 'e': 0}",20,12,16.581231710423303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,True,"{'a': 0, 'e': 0}",20,12,16.83088764124083,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,True,"{'a': 0, 'e': 0}",30,8,39.13710392054579,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,True,"{'a': 0, 'e': 0}",30,20,16.28433844047779,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,True,"{'a': 0, 'e': 0}",25,8,28.023760719681032,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,True,"{'a': 0, 'e': 0}",25,18,12.369788053954696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,True,"{'a': 0, 'e': 0}",20,8,26.561124644104964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,True,"{'a': 0, 'e': 0}",25,13,23.86212508752358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,True,"{'a': 0, 'e': 0}",25,14,22.890656026079746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,True,"{'a': 0, 'e': 0}",20,13,12.583010098808291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,True,"{'a': 0, 'e': 0}",20,10,17.83458902576954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,True,"{'a': 0, 'e': 0}",20,12,19.061997847779686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,True,"{'a': 0, 'e': 0}",30,19,21.98337180962521,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,True,"{'a': 0, 'e': 0}",25,7,35.01962386689558,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,True,"{'a': 0, 'e': 0}",30,23,14.102025745084463,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,True,"{'a': 0, 'e': 0}",25,17,14.579192868274362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,True,"{'a': 0, 'e': 0}",30,12,34.24831981332656,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,True,"{'a': 0, 'e': 0}",25,18,10.302117445907259,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,True,"{'a': 0, 'e': 0}",30,21,16.000332588323296,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,True,"{'a': 0, 'e': 0}",20,13,12.376487314887484,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,True,"{'a': 0, 'e': 0}",25,5,38.201244920296745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,True,"{'a': 0, 'e': 0}",20,11,17.956992646534154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,True,"{'a': 0, 'e': 0}",20,11,20.99376654142642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,True,"{'a': 0, 'e': 0}",30,20,18.30389199429142,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,True,"{'a': 0, 'e': 0}",20,14,14.014948146193575,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,True,"{'a': 0, 'e': 0}",20,13,14.962844676430574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,True,"{'a': 0, 'e': 0}",20,12,17.378725111838552,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,True,"{'a': 0, 'e': 0}",25,15,17.853891796251276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,True,"{'a': 0, 'e': 0}",20,11,16.946324961453985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,True,"{'a': 0, 'e': 0}",20,11,18.416041617359692,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,True,"{'a': 0, 'e': 0}",25,15,20.16153706913248,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,True,"{'a': 0, 'e': 0}",30,13,33.70120382268948,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,True,"{'a': 0, 'e': 0}",20,10,17.392635441078156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,True,"{'a': 0, 'e': 0}",20,14,12.286510127407984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,True,"{'a': 0, 'e': 0}",20,14,12.165764810106515,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,True,"{'a': 0, 'e': 0}",25,18,14.335444606530821,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,True,"{'a': 0, 'e': 0}",25,15,19.05824642166351,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,True,"{'a': 0, 'e': 0}",25,18,15.929887037983605,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,True,"{'a': 0, 'e': 0}",25,13,28.24317893317835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,True,"{'a': 0, 'e': 0}",25,18,14.880478249472333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,True,"{'a': 0, 'e': 0}",25,14,25.388953699106967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,True,"{'a': 0, 'e': 0}",25,11,26.107647760975155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,True,"{'a': 0, 'e': 0}",20,13,12.314036495851983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,True,"{'a': 0, 'e': 0}",20,14,11.417937638734049,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,True,"{'a': 0, 'e': 0}",20,8,23.05222883258831,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,True,"{'a': 0, 'e': 0}",20,15,8.71256506186206,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,True,"{'a': 0, 'e': 0}",30,14,29.215015024310006,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,True,"{'a': 0, 'e': 0}",20,12,12.453716699538893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,True,"{'a': 0, 'e': 0}",25,19,9.8357810638901,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
